concert_id,venue_id,city_id,date,tour
5bd3abac,1bd3e5a0,4739526,01-03-1985,World Slavery Tour
53d3abad,33d56491,4699066,28-02-1985,World Slavery Tour
4bd3abae,3d62ddb,4335045,27-02-1985,World Slavery Tour
43d3abaf,3d6c1eb,4418478,24-02-1985,World Slavery Tour
5bd3aba8,3d6c127,4672989,23-02-1985,World Slavery Tour
53d3aba9,33d778e1,4068590,21-02-1985,World Slavery Tour
4bd3abaa,3d629af,4049979,20-02-1985,World Slavery Tour
3d5395f,63d6425f,4612862,19-02-1985,World Slavery Tour
43d3abab,73d626d5,4171563,17-02-1985,World Slavery Tour
5bd3abb4,23d388eb,4161438,16-02-1985,World Slavery Tour
53d3abb5,13d38975,4168139,15-02-1985,World Slavery Tour
4bd3abb6,13d625e1,4155995,14-02-1985,World Slavery Tour
43d3abb7,6bd6265a,4160021,12-02-1985,World Slavery Tour
5bd3abb0,23d6c0ab,4580543,10-02-1985,World Slavery Tour
53d3abb1,4bd6cfb6,4469146,09-02-1985,World Slavery Tour
4bd3abb2,53d637b9,4460243,08-02-1985,World Slavery Tour
43d3abb3,43d62343,4634946,06-02-1985,World Slavery Tour
5bd3abbc,bd6c9ee,4644585,05-02-1985,World Slavery Tour
53d3abbd,4bd6672a,4641239,03-02-1985,World Slavery Tour
4bd3abbe,4bd637ba,4180439,02-02-1985,World Slavery Tour
43d3abbf,33d6c071,4633419,01-02-1985,World Slavery Tour
5bd3abb8,bd6c14e,4575352,31-01-1985,World Slavery Tour
53d3abb9,5bd333c0,4560349,29-01-1985,World Slavery Tour
4bd3abba,5bd63f00,4360287,28-01-1985,World Slavery Tour
5bd3abc4,23d624c7,5128581,21-01-1985,World Slavery Tour
53d3abc5,23d624c7,5128581,20-01-1985,World Slavery Tour
4bd3abc6,23d624c7,5128581,19-01-1985,World Slavery Tour
5bd3abc0,23d624c7,5128581,18-01-1985,World Slavery Tour
53d3abc1,23d624c7,5128581,17-01-1985,World Slavery Tour
4bd3abc2,6bd2fa72,4956184,15-01-1985,World Slavery Tour
43d3abc3,13d63989,4835797,14-01-1985,World Slavery Tour
2bd64cae,3bd6d854,3451190,11-01-1985,World Slavery Tour
23d3a88b,bd6d5aa,5110629,07-01-1985,World Slavery Tour
3bd3a894,73d62601,5168025,06-01-1985,World Slavery Tour
33d3a895,3d6c11f,4509177,05-01-1985,World Slavery Tour
2bd3a896,23d6d013,4990729,04-01-1985,World Slavery Tour
1bd459cc,bd6c11e,4508722,03-01-1985,World Slavery Tour
33d3a891,63d626d3,4908179,21-12-1984,World Slavery Tour
3bd3a890,6bd62eee,5018739,20-12-1984,World Slavery Tour
23d64caf,4bd3b7de,5263045,19-12-1984,World Slavery Tour
23d3a893,43d623cb,4407066,18-12-1984,World Slavery Tour
3bd3a89c,5bd62348,4393217,17-12-1984,World Slavery Tour
33d3a89d,63d63e2f,5419384,15-12-1984,World Slavery Tour
2bd3a89e,6bd6c2de,5780993,13-12-1984,World Slavery Tour
6bd78e66,43d62f4b,5746545,11-12-1984,World Slavery Tour
3bd3a898,3bd62004,5809844,10-12-1984,World Slavery Tour
33d3a899,53d6c705,6173331,09-12-1984,World Slavery Tour
2bd3a89a,13d6c5b9,5913490,07-12-1984,World Slavery Tour
3bd3a8a4,2bd6c06e,5946768,06-12-1984,World Slavery Tour
2bd3a8a6,63d7b26b,6119109,04-12-1984,World Slavery Tour
33d3a8a1,53d6d399,6183235,03-12-1984,World Slavery Tour
23d3a8a3,1bd6c164,5964700,01-12-1984,World Slavery Tour
3bd3a8ac,53d63f05,6167865,30-11-1984,World Slavery Tour
33d3a8ad,63d62eef,6094817,28-11-1984,World Slavery Tour
2bd3a8ae,bd3a18e,6077243,27-11-1984,World Slavery Tour
23d3a8af,63d62a87,6325494,26-11-1984,World Slavery Tour
3bd3a8a8,73d4e2b9,6324729,24-11-1984,World Slavery Tour
2bd3a8aa,3bd0504c,2659551,14-11-1984,World Slavery Tour
3bd3a8b4,23d188f3,2996944,13-11-1984,World Slavery Tour
2bd3a8b6,bd5e5ce,3173435,12-11-1984,World Slavery Tour
33d3a8b1,6bd6264a,3181928,11-11-1984,World Slavery Tour
3bd3a8bc,63d5422f,6694210,09-11-1984,World Slavery Tour
2bd3a8be,4bd49b92,2842884,08-11-1984,World Slavery Tour
23d774b3,2bd61c6a,658225,05-11-1984,World Slavery Tour
23d3a8bf,7bd63abc,2711537,03-11-1984,World Slavery Tour
2bd3a8ba,13d67d85,2673730,02-11-1984,World Slavery Tour
33d3a8c5,1bd6197c,2618425,01-11-1984,World Slavery Tour
23d3a8c7,1bd4b1ec,2988507,29-10-1984,World Slavery Tour
33d3a8c1,73d622f9,2743477,28-10-1984,World Slavery Tour
2bd3a8c2,5bd6c720,2944388,27-10-1984,World Slavery Tour
3bd3a8cc,7bd62238,2928810,26-10-1984,World Slavery Tour
33d3a8d5,2bd6cc7a,2867714,24-10-1984,World Slavery Tour
23d3a8d7,1bd72110,2925177,23-10-1984,World Slavery Tour
2bd3a8d2,2bd62c9a,2990999,21-10-1984,World Slavery Tour
23d270bb,13d22139,2798139,20-10-1984,World Slavery Tour
33d3a8dd,bd6c112,2805615,19-10-1984,World Slavery Tour
3bd3a8d8,73d6d289,2929863,17-10-1984,World Slavery Tour
3bd64cb4,63d236b3,2947444,16-10-1984,World Slavery Tour
2bd3a8da,63d6d28b,2886242,15-10-1984,World Slavery Tour
2bd3a8e6,13d6059d,2643743,12-10-1984,World Slavery Tour
33d3a8e1,13d6059d,2643743,10-10-1984,World Slavery Tour
2bd3a8e2,13d6059d,2643743,09-10-1984,World Slavery Tour
5bd26b60,13d6059d,2643743,08-10-1984,World Slavery Tour
3bd3a8ec,7bd47a50,2653822,07-10-1984,World Slavery Tour
2bd3a8ee,73d6d661,2637487,05-10-1984,World Slavery Tour
23d3a8ef,43d42fab,2655603,03-10-1984,World Slavery Tour
33d3a8e9,43d42fab,2655603,02-10-1984,World Slavery Tour
2bd3a8ea,7bd47a50,2653822,30-09-1984,World Slavery Tour
3bd3a8f4,33d6cc59,2641170,29-09-1984,World Slavery Tour
33d3a8f5,3bd6d414,2647525,27-09-1984,World Slavery Tour
2bd3a8f6,7bd63a80,2643123,26-09-1984,World Slavery Tour
73d26e65,7bd63a80,2643123,25-09-1984,World Slavery Tour
3bd3a8f0,73d632fd,2654675,23-09-1984,World Slavery Tour
1bd50d44,5bd6cbb4,2638853,22-09-1984,World Slavery Tour
73d29acd,5bd617b8,2640729,21-09-1984,World Slavery Tour
33d3a8f1,53d6cbb5,2644668,20-09-1984,World Slavery Tour
2bd3a8f2,4bd6cbae,2646057,18-09-1984,World Slavery Tour
7bd26e24,23d6388b,2638077,17-09-1984,World Slavery Tour
7bd26e18,73d6cec5,2641673,16-09-1984,World Slavery Tour
73d26e19,73d6cec5,2641673,15-09-1984,World Slavery Tour
33d270bd,2bd424b2,2650225,13-09-1984,World Slavery Tour
3bd3a8fc,6bd6260a,2657832,12-09-1984,World Slavery Tour
33d3a8fd,7bd62614,2648579,11-09-1984,World Slavery Tour
2bd3a8fe,3d7c557,3031582,08-09-1984,World Slavery Tour
23d3a8ff,63d62647,2972315,07-09-1984,World Slavery Tour
3bd3a8f8,13d6c105,3128760,05-09-1984,World Slavery Tour
33d3a8f9,73d7fe41,3117735,03-09-1984,World Slavery Tour
2bd3a8fa,63d6ce87,2269594,01-09-1984,World Slavery Tour
23d3a8fb,4bd54f02,6458924,31-08-1984,World Slavery Tour
3bd3a804,53d7bfed,3110044,29-08-1984,World Slavery Tour
33d3a805,73d44a2d,6432577,26-08-1984,World Slavery Tour
23d3a807,43d59f27,3037542,25-08-1984,World Slavery Tour
3bd3a800,7bd4ce30,3182834,22-08-1984,World Slavery Tour
3bfde0ec,4bd763da,3170147,21-08-1984,World Slavery Tour
33d3a801,1bd63580,3196359,19-08-1984,World Slavery Tour
23d3a803,13d2ed31,792680,18-08-1984,World Slavery Tour
13d59d31,73d61645,3054638,17-08-1984,World Slavery Tour
3bd3a80c,43d4afd3,2760610,16-08-1984,World Slavery Tour
23d5f453,7bd606c8,3080985,14-08-1984,World Slavery Tour
3bd5f45c,1bd6316c,3081368,12-08-1984,World Slavery Tour
33d5f45d,6bd62a06,3088171,11-08-1984,World Slavery Tour
1bd0913c,bd761da,3088171,11-08-1984,
2bd5f45e,2bd79036,3093133,10-08-1984,World Slavery Tour
23d5f45f,bd4d986,756135,09-08-1984,World Slavery Tour
33d64cb5,73d61e71,2935517,18-12-1983,World Piece
33d3a4f1,73d61e71,2935517,17-12-1983,World Piece
33d3a4fd,63d62e83,2659994,11-12-1983,World Piece
63d3aaff,4bd49b92,2842884,10-12-1983,World Piece
3bd3a4f8,3d6350b,2935517,09-12-1983,World Piece
7bd3aaf8,6bd61e6e,2825297,08-12-1983,World Piece
3bd3a404,4bd74fa6,2875376,07-12-1983,World Piece
2bd3a406,1bd64d28,2820256,06-12-1983,World Piece
23d3a403,13d6359d,2934246,04-12-1983,World Piece
33d3a40d,bd6c112,2805615,03-12-1983,World Piece
33d3a409,63d5422f,6694210,02-12-1983,World Piece
73d3aaf9,63d5422f,6694210,01-12-1983,World Piece
33d3a415,2bd6cc7a,2867714,30-11-1983,World Piece
63d3aafb,53d7bfed,3110044,27-11-1983,World Piece
7bd3aa04,13d76d2d,3117735,25-11-1983,World Piece
2bd3a412,13d76d2d,3117735,24-11-1983,World Piece
73d3aa05,5bd0fb90,3129028,22-11-1983,World Piece
6bd3aa06,23d2a0fb,2996944,20-11-1983,World Piece
63d3aa07,2bd6d88e,3024635,19-11-1983,World Piece
2bd3a41e,33d44881,3033123,18-11-1983,World Piece
7bd3aa00,1bd4b1ec,2988507,17-11-1983,World Piece
23d3a41f,43d44bbb,3003952,15-11-1983,World Piece
73d3aa01,13d22139,2798139,14-11-1983,World Piece
2bd3a426,bd66986,2752923,11-11-1983,World Piece
33d3a419,5bd6c720,2944388,10-11-1983,World Piece
23d3a41b,4bd637fe,2891122,09-11-1983,World Piece
6bd3aa02,4bd793b2,2911298,08-11-1983,World Piece
33d3a425,3d6c113,2910831,07-11-1983,World Piece
3bd3a420,43d623cb,4407066,25-10-1983,World Piece
33d3a421,33d5f825,4273837,24-10-1983,World Piece
2bd3a422,3bd6c450,5072006,23-10-1983,World Piece
23d3a423,4bd637ba,4180439,21-10-1983,World Piece
3bd3a42c,53d637b9,4460243,20-10-1983,World Piece
33d3a42d,43d62343,4634946,19-10-1983,World Piece
2bd3a42e,33d6c071,4633419,18-10-1983,World Piece
33d3a429,23d388eb,4161438,16-10-1983,World Piece
2bd3a42a,6bd6265a,4160021,15-10-1983,World Piece
3bd3a434,13d38975,4168139,14-10-1983,World Piece
53d5db89,bd6c14e,4575352,12-10-1983,World Piece
2bd3a436,4bd6c306,4801859,10-10-1983,World Piece
23d3a437,3d3a9f3,4776222,09-10-1983,World Piece
7bd3aa0c,23d63cc7,5128581,08-10-1983,World Piece
3bd3a430,3d6c9cb,4347778,04-10-1983,World Piece
33d3a431,53d667f5,4509177,02-10-1983,World Piece
3d459c3,bd6c11e,4508722,01-10-1983,World Piece
73d3aa0d,7bd62658,4887398,30-09-1983,World Piece
2bd3a43a,73d4f2c5,4905687,29-09-1983,World Piece
73f7f6bd,73d626b9,4407066,27-09-1983,World Piece
23d3a43b,2bd6c06e,5946768,20-09-1983,World Piece
2bd3a44a,13d6c5b9,5913490,19-09-1983,World Piece
3bd3a454,53d6d399,6183235,17-09-1983,World Piece
33d3a455,6bd62eee,5018739,14-09-1983,World Piece
2bd3a456,bd62122,5261457,13-09-1983,World Piece
23d3a457,1bd48d00,4998830,11-09-1983,World Piece
2bd3a452,23d624bf,5174035,10-09-1983,World Piece
4bd77f12,63d62a87,6325494,08-09-1983,World Piece
33d3a45d,13d6c129,6942688,07-09-1983,World Piece
2bd64cb6,bd3a18e,6077243,06-09-1983,World Piece
6bd3aa0e,53d73ffd,6173577,05-09-1983,World Piece
23d3a45f,2bd6283a,5134086,01-09-1983,World Piece
63d3aa0f,63d676db,5132143,31-08-1983,World Piece
3bd3a458,1bd6c9bc,5224151,30-08-1983,World Piece
2bd3a45a,7bd626cc,4975802,29-08-1983,World Piece
23d3a45b,13d6c901,4951579,27-08-1983,World Piece
3bd3a464,3d731f3,4839366,26-08-1983,World Piece
7bd3aa08,1bd6c998,5141927,25-08-1983,World Piece
23d3a467,3d6c9eb,5140405,24-08-1983,World Piece
33d3a461,13d6c155,5118693,23-08-1983,World Piece
2bd3a462,5bd63f00,4360287,20-08-1983,World Piece
73d3aa09,5bd333c0,4560349,19-08-1983,World Piece
6bd3aa0a,5bd6275c,5178127,18-08-1983,World Piece
3bd3a468,4bd6234e,5206379,16-08-1983,World Piece
63d3aa0b,bd6d5aa,5110629,15-08-1983,World Piece
33d3a469,73d62601,5168025,14-08-1983,World Piece
3bd3a474,2bd63cde,5188843,13-08-1983,World Piece
73d3aa15,3bd638c4,4990729,11-08-1983,World Piece
2bd3a476,1bd63914,4997787,10-08-1983,World Piece
23d3a477,1bd6c140,4920423,09-08-1983,World Piece
6bd3aa16,5bd623d4,4259418,07-08-1983,World Piece
2bd3a472,23d63cf7,5251390,06-08-1983,World Piece
23d3a473,4bd63fee,4299276,02-08-1983,World Piece
33d3a47d,bd6c9ee,4644585,01-08-1983,World Piece
3bd3a478,63d6d6ef,4119403,31-07-1983,World Piece
2bd3a47a,63d6c28f,4641239,30-07-1983,World Piece
23d3a47b,1bd3e9f0,4341513,29-07-1983,World Piece
13d3a585,3bd3e48c,4726206,27-07-1983,World Piece
bd3a586,1bd6c120,4683416,26-07-1983,World Piece
43d3ab5b,5bd63f54,4699066,24-07-1983,World Piece
5bd3ab64,13d6c9f1,4684888,23-07-1983,World Piece
3d3a583,7bd6c2ec,4543762,22-07-1983,World Piece
bd3a58e,3d6250f,5520993,20-07-1983,World Piece
3d3a58f,63d4368f,5516233,17-07-1983,World Piece
bd3a58a,4bd3ef86,5525577,16-07-1983,World Piece
1bd3a594,63d63e2f,5419384,14-07-1983,World Piece
53d3ab65,3d61d5b,5454711,13-07-1983,World Piece
4bd3ab66,73d62655,5308655,12-07-1983,World Piece
13d3a591,33d63c11,5318313,11-07-1983,World Piece
5bd3ab60,bd63982,5367929,09-07-1983,World Piece
1bd3a598,43d637ab,5391811,08-07-1983,World Piece
1bd3a5a4,2bd2947a,5391710,07-07-1983,World Piece
bd3a5a6,bd63d12,5350937,05-07-1983,World Piece
53d3ab61,4bd6c3aa,5389489,03-07-1983,World Piece
bd3a5a2,6bd626d2,5341430,02-07-1983,World Piece
1bd3a5ac,3bd7185c,6173331,29-06-1983,World Piece
bd3a5ae,3bd62004,5809844,28-06-1983,World Piece
2bd78c6a,43d62f4b,5746545,27-06-1983,World Piece
43d3ab63,bd6c14a,5811696,24-06-1983,World Piece
1bd3a5b4,1bd2c110,5586437,23-06-1983,World Piece
3d3a5b7,6bd6c2de,5780993,22-06-1983,World Piece
3d3a5b3,6bd2c6ca,5820705,21-06-1983,World Piece
bd3a996,13d62d49,2759794,12-06-1983,World Piece
3d3a997,73d6da19,2618425,07-06-1983,World Piece
1bd3a990,13d67d85,2673730,05-06-1983,World Piece
7bd45244,53d6cbb1,3159016,04-06-1983,World Piece
13d3a991,7bd63abc,2711537,03-06-1983,World Piece
3bd774bc,2bd61c6a,658225,01-06-1983,World Piece
bd3a992,13d6059d,2643743,28-05-1983,World Piece
13d3a5cd,13d6059d,2643743,27-05-1983,World Piece
23d64cb7,13d6059d,2643743,26-05-1983,World Piece
3d3a993,13d6059d,2643743,25-05-1983,World Piece
43d4530f,7bd63a80,2643123,23-05-1983,World Piece
13d3a5d5,43d42fab,2655603,22-05-1983,World Piece
bd3a5d6,43d42fab,2655603,21-05-1983,World Piece
1bd3a5d0,33d6c8fd,2654675,20-05-1983,World Piece
13d3a5d1,3bd6d414,2647525,18-05-1983,World Piece
73d26e69,73d6cec5,2641673,17-05-1983,World Piece
1bd3a99c,23d6388b,2638077,16-05-1983,World Piece
3d3a5df,7bd47a50,2653822,15-05-1983,World Piece
3d3a99f,2bd424b2,2650225,13-05-1983,World Piece
1bd3a998,7bd62614,2648579,12-05-1983,World Piece
13d3a999,1bd419ac,2654994,11-05-1983,World Piece
bd3a99a,33d6cc59,2641170,10-05-1983,World Piece
3d65157,4bd6cbae,2646057,08-05-1983,World Piece
3d3a99b,73d6d661,2637487,07-05-1983,World Piece
1bd3a5e4,53d6cbb5,2644668,06-05-1983,World Piece
bd3a5e6,3d6293f,2640729,05-05-1983,World Piece
3d3a5e7,63d406f3,2639913,03-05-1983,World Piece
bd3a5e2,3d6cdaf,2645425,02-05-1983,World Piece
bd00db2,6bd75e3a,1855431,10-12-1982,The Beast on the Road
3d00db3,5bd2b340,2128291,08-12-1982,The Beast on the Road
1bd00dbc,5bd2b340,2128291,07-12-1982,The Beast on the Road
3d459bb,53d2cf55,1850147,04-12-1982,The Beast on the Road
1bd459c4,53d2cf55,1850147,02-12-1982,The Beast on the Road
bd3a9a6,5bd2cfdc,1856057,01-12-1982,The Beast on the Road
13d00dbd,4bd20b0a,1857910,30-11-1982,The Beast on the Road
1bd3a9a0,63d6c207,1853909,29-11-1982,The Beast on the Road
13d459c5,63d2d26b,1850147,27-11-1982,The Beast on the Road
bd00dbe,63d2d26b,1850147,26-11-1982,The Beast on the Road
3d00dbf,5bd6d3b4,2147714,21-11-1982,The Beast on the Road
1bd00db8,5bd6d3b4,2147714,20-11-1982,The Beast on the Road
13d00db9,43d603eb,2172517,19-11-1982,The Beast on the Road
bd00dba,3bd3148c,2174003,16-11-1982,The Beast on the Road
1b9815ac,3bd3148c,2174003,16-11-1982,The Beast on the Road
3d00dbb,33d634c5,2158177,15-11-1982,The Beast on the Road
1bd00dc4,33d634c5,2158177,14-11-1982,The Beast on the Road
13d00dc5,63d63e8b,2078025,13-11-1982,The Beast on the Road
73e1aea5,43d31367,2155472,10-11-1982,The Beast on the Road
bd00dc6,5bd6d3b4,2147714,09-11-1982,The Beast on the Road
3d00dc7,5bd6d3b4,2147714,08-11-1982,The Beast on the Road
23d3d837,2bd6283a,5134086,23-10-1982,The Beast on the Road
13d3a9a1,73d626dd,5097459,22-10-1982,The Beast on the Road
3bd3d830,3d3a9f3,4776222,21-10-1982,The Beast on the Road
2bd3d832,3d7b9a7,4368711,20-10-1982,The Beast on the Road
bd3a9a2,3d6c9cb,4347778,19-10-1982,The Beast on the Road
23d3d833,5bd63f00,4360287,18-10-1982,The Beast on the Road
33d3d83d,3d6c9eb,5140405,16-10-1982,The Beast on the Road
2bd3d83e,bd6d5aa,5110629,15-10-1982,The Beast on the Road
3bd3d838,4bd6234e,5206379,13-10-1982,The Beast on the Road
33d3d839,5bd333c0,4560349,12-10-1982,The Beast on the Road
2bd3d83a,1bd7a118,5109177,11-10-1982,The Beast on the Road
33d3d845,3d731f3,4839366,09-10-1982,The Beast on the Road
23d3d847,13d6c155,5118693,08-10-1982,The Beast on the Road
3bd3d840,1bd6c9bc,5224151,07-10-1982,The Beast on the Road
33d3d841,7bd626cc,4975802,06-10-1982,The Beast on the Road
2bd3d842,13d6c931,5192726,03-10-1982,The Beast on the Road
3d3a9a3,23d63cc7,5128581,02-10-1982,The Beast on the Road
3bd3d84c,6bd2fa72,4956184,01-10-1982,The Beast on the Road
33d3d84d,53d41fcd,4509177,29-09-1982,The Beast on the Road
2bd3d84e,3bd62844,4809537,28-09-1982,The Beast on the Road
23d3d84f,1bd63914,4997787,26-09-1982,The Beast on the Road
13d3a9ad,3bd638c4,4990729,25-09-1982,The Beast on the Road
3bd3d848,63d5d61b,4509884,23-09-1982,The Beast on the Road
33d3d849,73d62601,5168025,22-09-1982,The Beast on the Road
2bd3d84a,3d6c99f,4887398,21-09-1982,The Beast on the Road
23d3d84b,4bd66be6,4907959,19-09-1982,The Beast on the Road
3bd3d854,6bd62eee,5018739,17-09-1982,The Beast on the Road
33d3d855,3bd6c450,5072006,16-09-1982,The Beast on the Road
2bd3d856,63d6c23f,4393217,15-09-1982,The Beast on the Road
3bd3d850,2bd624d6,4407066,14-09-1982,The Beast on the Road
7bd01678,43d62f4b,5746545,11-09-1982,The Beast on the Road
63d0167f,43d62f4b,5746545,10-09-1982,The Beast on the Road
73d01679,bd6c14a,5811696,09-09-1982,The Beast on the Road
6bd0167a,1bd2c110,5586437,07-09-1982,The Beast on the Road
63d0167b,bd761fe,5511077,05-09-1982,The Beast on the Road
5bd01784,3bd66474,5378538,04-09-1982,The Beast on the Road
53d01785,4bd6c3aa,5389489,03-09-1982,The Beast on the Road
4bd01786,bd63982,5367929,01-09-1982,The Beast on the Road
1bc7f9fc,63d6cecf,2639577,28-08-1982,The Beast on the Road
23d5e08f,1bd62d48,2640101,26-08-1982,The Beast on the Road
3d3a9af,13d60d99,2653143,25-08-1982,The Beast on the Road
33d3d859,3d6250f,5520993,18-08-1982,The Beast on the Road
2bd3d85a,7bd62a90,5527554,17-08-1982,The Beast on the Road
23d3d85b,3bd3e48c,4726206,16-08-1982,The Beast on the Road
3bd3d864,63d63ecb,4684888,14-08-1982,The Beast on the Road
33d3d865,33d56491,4699066,13-08-1982,The Beast on the Road
2bd3d866,1bd6c120,4683416,11-08-1982,The Beast on the Road
23d3d867,3d6c127,4672989,10-08-1982,The Beast on the Road
3bd3d860,4bd6672a,4641239,08-08-1982,The Beast on the Road
1bd3a9a8,23d624bf,5174035,07-08-1982,The Beast on the Road
33d3d861,4bd63fee,4299276,06-08-1982,The Beast on the Road
23d3d863,23d624f7,4887398,05-08-1982,The Beast on the Road
5bd01780,53d41fcd,4509177,04-08-1982,The Beast on the Road
53d01781,73d62601,5168025,03-08-1982,The Beast on the Road
4bd01782,7bd6c288,4259418,01-08-1982,The Beast on the Road
5bd3afa8,6bd3c6a6,4250542,31-07-1982,The Beast on the Road
5bd0178c,6bd62eee,5018739,30-07-1982,The Beast on the Road
53d0178d,4bd2c3ce,5059163,28-07-1982,The Beast on the Road
43d0178f,53d6d399,6183235,27-07-1982,The Beast on the Road
5bd01788,63d7b26b,6119109,26-07-1982,The Beast on the Road
53d01789,13d6c161,5913490,24-07-1982,The Beast on the Road
4bd0178a,6bd2e2da,5946768,23-07-1982,The Beast on the Road
43d0178b,53d6c705,6173331,21-07-1982,The Beast on the Road
53d01795,5bd3df20,6174041,20-07-1982,The Beast on the Road
53d3afa9,7bd6c224,5378538,18-07-1982,The Beast on the Road
4bd3afaa,7bd6262c,5323810,17-07-1982,The Beast on the Road
4bd01796,7bd292f0,5809844,16-07-1982,The Beast on the Road
43d01797,6bd6c2de,5780993,14-07-1982,The Beast on the Road
5bd01790,7bd62a84,4853828,11-07-1982,The Beast on the Road
2bd2a062,33d5f825,4273837,10-07-1982,The Beast on the Road
4bd01792,43d623cb,4407066,09-07-1982,The Beast on the Road
43d01793,33d624bd,4850751,07-07-1982,The Beast on the Road
5bd0179c,43d6c757,4889426,06-07-1982,The Beast on the Road
53d0179d,23d63cf7,5251390,04-07-1982,The Beast on the Road
43d0179f,4bd6277a,5129951,03-07-1982,The Beast on the Road
5bd01798,7bd62658,4887398,02-07-1982,The Beast on the Road
43d3afab,3d73197,5118626,30-06-1982,The Beast on the Road
33d64cb1,13d6c9cd,5128581,29-06-1982,The Beast on the Road
5bd3afb4,23d440c7,6077243,26-06-1982,The Beast on the Road
63d10a0f,63d62a87,6325494,25-06-1982,The Beast on the Road
33da1c8d,2bd7c00e,5992500,24-06-1982,The Beast on the Road
6bc6fa76,5bd62b10,6167865,23-06-1982,The Beast on the Road
3bda1c94,63d62eef,6094817,22-06-1982,The Beast on the Road
73d02205,7bd6c2ec,4543762,19-06-1982,The Beast on the Road
6bd02206,1bd3e9f0,4341513,18-06-1982,The Beast on the Road
63d02207,2bd26c1a,4553433,16-06-1982,The Beast on the Road
73d02201,63d6d6ef,4119403,15-06-1982,The Beast on the Road
6bd02202,4bd6c3e6,4431410,12-06-1982,The Beast on the Road
73d0220d,4bd6672a,4641239,11-06-1982,The Beast on the Road
6bd0220e,63d3866f,4174715,09-06-1982,The Beast on the Road
63d0220f,7bd7fe98,4188985,08-06-1982,The Beast on the Road
63d02203,43d62343,4634946,07-06-1982,The Beast on the Road
6bd0220a,33d778e1,4068590,05-06-1982,The Beast on the Road
63d0220b,3d629af,4049979,04-06-1982,The Beast on the Road
7bd02214,bd6c9ee,4644585,02-06-1982,The Beast on the Road
73d02215,1bd1cd54,4180439,01-06-1982,The Beast on the Road
5bd80f8c,3d2f1d7,4853828,29-05-1982,The Beast on the Road
bdf0d62,33d6c0c1,4853423,26-05-1982,The Beast on the Road
4bd80f8a,6bd67e26,4923482,25-05-1982,The Beast on the Road
4bd80f96,5bd623d4,4259418,23-05-1982,The Beast on the Road
53d80f9d,73d62601,5168025,22-05-1982,The Beast on the Road
4bd80f9a,73d626a9,4299276,21-05-1982,The Beast on the Road
4bd80fa6,bd6c11e,4508722,20-05-1982,The Beast on the Road
43d80fa3,23d624bf,5174035,18-05-1982,The Beast on the Road
43d80faf,1bd6c140,4920423,16-05-1982,The Beast on the Road
53d3afb5,1bd63914,4997787,15-05-1982,The Beast on the Road
73d10a09,3bd638c4,4990729,14-05-1982,The Beast on the Road
bdf611a,1bd48d00,4998830,13-05-1982,The Beast on the Road
13df611d,6bd62e8e,4992982,11-05-1982,The Beast on the Road
4bd3afb6,13d62d49,2759794,01-05-1982,The Beast on the Road
63d0164f,13d6359d,2934246,30-04-1982,The Beast on the Road
6bffb276,73d64a09,2831948,29-04-1982,The Beast on the Road
63d02217,3d665db,6559110,28-04-1982,The Beast on the Road
7bd01648,2bd04ce2,2929863,27-04-1982,The Beast on the Road
73d01649,13d6055d,2867714,26-04-1982,The Beast on the Road
33fd6839,63d5422f,6694210,24-04-1982,The Beast on the Road
63d0164b,2bd0b076,2805615,23-04-1982,The Beast on the Road
73d01655,bd64126,2947416,22-04-1982,The Beast on the Road
53d3af19,4bd793b2,2911298,21-04-1982,The Beast on the Road
63d01657,3d6c113,2910831,20-04-1982,The Beast on the Road
7bd01650,13d22139,2798139,18-04-1982,The Beast on the Road
73d01651,43d44bbb,3003952,17-04-1982,The Beast on the Road
63d01653,4bd62b3a,3019257,16-04-1982,The Beast on the Road
7bd0165c,5bd78f70,2991214,15-04-1982,The Beast on the Road
73d0165d,2bd62c9a,2990999,14-04-1982,The Beast on the Road
63d0165f,4bd617c2,2973783,13-04-1982,The Beast on the Road
5bd3af24,3bd638e0,2657970,12-04-1982,The Beast on the Road
4bd3af26,53d6178d,3014728,10-04-1982,The Beast on the Road
7bd01658,33d644f9,3021372,09-04-1982,The Beast on the Road
73d01659,4bd73f7e,2986495,08-04-1982,The Beast on the Road
6bd0165a,1bd44984,3030300,07-04-1982,The Beast on the Road
73d01665,5bd76b68,6456407,06-04-1982,The Beast on the Road
6bd01666,13d7e171,3033391,05-04-1982,The Beast on the Road
43d3af27,53d7bfed,3110044,04-04-1982,The Beast on the Road
53d3af21,13d76d2d,3117735,03-04-1982,The Beast on the Road
33d4d029,13d6c105,3128760,02-04-1982,The Beast on the Road
73d01661,23d644fb,3024223,31-03-1982,The Beast on the Road
63d01663,43d617c7,2992166,30-03-1982,The Beast on the Road
4bd3af22,63d4e25f,6454924,28-03-1982,The Beast on the Road
7bd0166c,2bd6d88e,3024635,27-03-1982,The Beast on the Road
73d0166d,23d2a0fb,2996944,26-03-1982,The Beast on the Road
5bd3af2c,73d712bd,6452026,24-03-1982,The Beast on the Road
6bd0166e,3d701eb,2998324,23-03-1982,The Beast on the Road
63d0166f,23d78c6f,2984114,22-03-1982,The Beast on the Road
2bd64cb2,13d6059d,2643743,20-03-1982,The Beast on the Road
73d01669,4bd6cbae,2646057,19-03-1982,The Beast on the Road
